ResponseID,list,msg,typos,gram_err,friends,similar,consci,less intell,intell,sophis,friendly,considerate,housemate,likeable,trust,flowed,education,age,reads,Ecommunication,Grammar,Bothered,Noticed,Extraver,Agree,Consci,Neur,Open,Scale
R_aagmdJoIGLriHzL,1,Blair,0,0,5,3,4,5,3,3,5,2,2,5,3,5,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,3.636363636
R_aagmdJoIGLriHzL,1,C.J.,0,0,6,4,3,4,4,4,6,2,3,6,5,5,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,4.363636364
R_aagmdJoIGLriHzL,1,Cameron,0,0,5,4,5,3,5,4,6,6,6,6,5,4,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.090909091
R_aagmdJoIGLriHzL,1,Chris,2,0,5,2,4,5,3,3,5,5,4,5,3,1,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,3.636363636
R_aagmdJoIGLriHzL,1,Jamie,2,0,6,5,6,3,5,4,6,6,6,6,6,4,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.454545455
R_aagmdJoIGLriHzL,1,Jessie,0,0,6,3,4,4,4,4,6,5,5,5,5,5,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,4.727272727
R_aagmdJoIGLriHzL,1,Jordan,3,0,6,5,4,4,4,3,5,4,5,5,4,3,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,4.363636364
R_aagmdJoIGLriHzL,1,Pat,0,2,6,5,5,3,5,3,6,5,5,6,5,6,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.181818182
R_aagmdJoIGLriHzL,1,Sam,1,4,6,3,5,4,4,3,7,6,6,7,5,4,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.090909091
R_aagmdJoIGLriHzL,1,Taylor,4,0,6,5,6,3,5,4,5,6,6,6,5,5,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.363636364
R_aeOEMCGjXqWQ1kV,2,Adrian,3,0,5,4,5,4,4,4,6,5,5,5,5,4,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.727272727
R_aeOEMCGjXqWQ1kV,2,Alex,3,0,3,2,2,5,3,2,5,3,3,3,3,3,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,2.909090909
R_aeOEMCGjXqWQ1kV,2,Blair,0,3,3,3,5,4,4,3,5,4,4,5,4,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.090909091
R_aeOEMCGjXqWQ1kV,2,C.J.,0,4,3,2,2,5,3,2,2,2,2,2,2,2,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,2.181818182
R_aeOEMCGjXqWQ1kV,2,Cameron,0,2,3,3,5,4,4,3,5,5,5,5,5,4,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.272727273
R_aeOEMCGjXqWQ1kV,2,Chris,0,0,2,2,4,4,4,2,4,4,3,3,4,3,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,3.181818182
R_aeOEMCGjXqWQ1kV,2,Jamie,0,0,5,5,4,4,4,4,5,5,5,5,5,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.727272727
R_aeOEMCGjXqWQ1kV,2,Jessie,0,3,2,2,3,5,3,4,5,4,3,5,5,3,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,3.545454545
R_aeOEMCGjXqWQ1kV,2,Jordan,0,0,4,3,5,3,5,4,5,5,5,5,5,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.636363636
R_aeOEMCGjXqWQ1kV,2,Pat,2,0,4,3,4,5,3,3,5,4,4,5,4,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4
R_aeOEMCGjXqWQ1kV,2,Sam,2,0,4,4,5,4,4,4,5,5,5,5,5,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,4.636363636
R_aeOEMCGjXqWQ1kV,2,Taylor,0,0,5,4,6,2,6,5,5,5,5,5,5,5,5,43,7,5.5,6,4,1,3,3.222222222,3.777777778,3.125,3.9,5.090909091
R_aXD5H4oXptdDAfH,2,Adrian,3,0,6,4,5,6,2,1,7,7,4,6,4,2,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,4.363636364
R_aXD5H4oXptdDAfH,2,Alex,3,0,6,3,2,3,5,1,7,7,4,5,4,2,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,4.181818182
R_aXD5H4oXptdDAfH,2,Blair,0,3,5,2,1,6,2,1,7,2,1,6,1,3,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,2.818181818
R_aXD5H4oXptdDAfH,2,C.J.,0,4,4,2,3,6,2,2,6,5,3,4,4,4,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,3.545454545
R_aXD5H4oXptdDAfH,2,Cameron,0,2,4,4,7,1,7,7,4,6,7,5,4,5,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,5.454545455
R_aXD5H4oXptdDAfH,2,Chris,0,0,4,4,4,4,4,4,5,4,4,4,4,4,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,4.090909091
R_aXD5H4oXptdDAfH,2,Jamie,0,0,4,2,4,4,4,3,5,4,4,4,4,4,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,3.818181818
R_aXD5H4oXptdDAfH,2,Jessie,0,3,5,4,4,5,3,4,4,4,5,4,4,3,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,4
R_aXD5H4oXptdDAfH,2,Jordan,0,0,4,3,4,4,4,4,6,4,4,4,4,4,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,4.090909091
R_aXD5H4oXptdDAfH,2,Pat,2,0,3,3,4,6,2,1,4,4,4,4,4,2,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,3.181818182
R_aXD5H4oXptdDAfH,2,Sam,2,0,3,2,6,6,2,2,6,5,4,4,4,1,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,3.545454545
R_aXD5H4oXptdDAfH,2,Taylor,0,0,4,4,7,1,7,4,4,7,7,7,6,5,5,30,6,2.5,7,2,1,3.75,4.333333333,4.111111111,2.375,2.8,5.636363636
R_baugZFy2VpK43Od,3,Adrian,0,0,4,4,5,4,4,4,5,5,4,5,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4.363636364
R_baugZFy2VpK43Od,3,Alex,0,0,4,4,4,4,4,4,6,4,4,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4.181818182
R_baugZFy2VpK43Od,3,Blair,2,0,4,4,4,4,4,4,4,4,4,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4
R_baugZFy2VpK43Od,3,C.J.,2,0,4,4,3,4,4,4,4,2,4,3,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,3.636363636
R_baugZFy2VpK43Od,3,Cameron,3,0,4,4,4,4,4,4,4,4,4,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4
R_baugZFy2VpK43Od,3,Chris,0,3,4,2,3,4,4,3,4,4,4,4,3,1,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,3.272727273
R_baugZFy2VpK43Od,3,Jamie,0,3,4,4,4,4,4,4,4,4,4,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4
R_baugZFy2VpK43Od,3,Jessie,2,0,4,3,3,4,4,3,4,3,3,4,4,1,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,3.272727273
R_baugZFy2VpK43Od,3,Jordan,0,3,4,4,4,4,4,4,4,3,4,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,3.909090909
R_baugZFy2VpK43Od,3,Pat,0,0,4,4,4,4,4,4,4,6,4,5,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4.272727273
R_baugZFy2VpK43Od,3,Sam,0,0,4,4,5,3,5,4,5,4,5,5,4,6,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,4.636363636
R_baugZFy2VpK43Od,3,Taylor,0,4,3,2,4,4,4,4,2,4,2,4,4,4,5,32,6,3.25,6,3,1,2.25,2.555555556,4.555555556,3.125,4,3.363636364
R_bBBP4lNpG0XFW3b,2,Adrian,3,0,4,2,3,4,4,4,5,3,4,5,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,4
R_bBBP4lNpG0XFW3b,2,Alex,3,0,4,2,3,5,3,4,5,3,3,4,4,3,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,3.454545455
R_bBBP4lNpG0XFW3b,2,Blair,0,3,2,2,5,5,3,3,6,4,2,5,4,3,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,3.545454545
R_bBBP4lNpG0XFW3b,2,C.J.,0,4,4,2,4,4,4,3,6,3,2,5,4,5,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,3.818181818
R_bBBP4lNpG0XFW3b,2,Cameron,0,2,6,5,5,3,5,5,5,6,6,6,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,5.363636364
R_bBBP4lNpG0XFW3b,2,Chris,0,0,4,3,5,4,4,4,2,3,3,3,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,3.727272727
R_bBBP4lNpG0XFW3b,2,Jamie,0,0,5,3,5,4,4,3,5,4,3,5,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,4.272727273
R_bBBP4lNpG0XFW3b,2,Jessie,0,3,5,2,5,3,5,3,5,5,6,5,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,4.636363636
R_bBBP4lNpG0XFW3b,2,Jordan,0,0,6,5,5,5,3,5,6,6,6,6,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,5.272727273
R_bBBP4lNpG0XFW3b,2,Pat,2,0,5,2,2,2,6,4,5,5,4,5,4,5,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,4.272727273
R_bBBP4lNpG0XFW3b,2,Sam,2,0,5,5,3,4,4,4,5,6,5,6,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,4.818181818
R_bBBP4lNpG0XFW3b,2,Taylor,0,0,5,5,5,2,6,5,5,5,6,5,4,6,2,25,3,2.75,4,1,1,3,3.111111111,2.777777778,2.875,4.3,5.181818182
R_bClxgZ5XyJDfEWh,2,Adrian,3,0,5,4,5,5,3,4,5,5,5,5,5,3,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,4.454545455
R_bClxgZ5XyJDfEWh,2,Alex,3,0,5,5,5,5,3,4,7,5,6,6,5,3,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,4.909090909
R_bClxgZ5XyJDfEWh,2,Blair,0,3,6,6,4,3,5,4,6,4,5,6,5,5,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.090909091
R_bClxgZ5XyJDfEWh,2,C.J.,0,4,6,6,4,4,4,4,5,4,4,5,5,4,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,4.636363636
R_bClxgZ5XyJDfEWh,2,Cameron,0,2,5,4,6,3,5,3,6,6,6,6,6,4,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.181818182
R_bClxgZ5XyJDfEWh,2,Chris,0,0,5,6,5,3,5,4,5,5,5,5,5,5,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5
R_bClxgZ5XyJDfEWh,2,Jamie,0,0,6,6,5,3,5,4,5,5,5,5,5,5,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.090909091
R_bClxgZ5XyJDfEWh,2,Jessie,0,3,5,2,5,3,5,4,5,5,4,5,6,6,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,4.727272727
R_bClxgZ5XyJDfEWh,2,Jordan,0,0,5,4,5,3,5,4,5,5,5,5,5,5,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,4.818181818
R_bClxgZ5XyJDfEWh,2,Pat,2,0,7,7,5,3,5,4,6,5,6,7,6,5,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.727272727
R_bClxgZ5XyJDfEWh,2,Sam,2,0,6,4,6,3,5,4,6,6,6,6,6,6,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.545454545
R_bClxgZ5XyJDfEWh,2,Taylor,0,0,4,3,7,2,6,4,4,6,6,4,6,7,2,30,3,6.25,6,3,1,3.625,3.888888889,3,2.125,3.6,5.181818182
R_byznyeGMxOn4VRb,3,Adrian,0,0,5,5,5,3,5,5,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,5
R_byznyeGMxOn4VRb,3,Alex,0,0,3,3,3,5,3,3,5,3,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,3.909090909
R_byznyeGMxOn4VRb,3,Blair,2,0,6,6,5,6,2,3,5,5,6,6,5,3,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,4.727272727
R_byznyeGMxOn4VRb,3,C.J.,2,0,5,5,5,5,3,3,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,4.636363636
R_byznyeGMxOn4VRb,3,Cameron,3,0,4,3,4,4,4,4,5,5,4,5,4,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,4.272727273
R_byznyeGMxOn4VRb,3,Chris,0,3,5,5,5,3,5,4,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,4.909090909
R_byznyeGMxOn4VRb,3,Jamie,0,3,5,5,5,3,5,5,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,5
R_byznyeGMxOn4VRb,3,Jessie,2,0,2,2,5,3,5,3,3,3,2,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,3.636363636
R_byznyeGMxOn4VRb,3,Jordan,0,3,3,3,3,5,3,3,4,4,4,4,4,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,3.636363636
R_byznyeGMxOn4VRb,3,Pat,0,0,5,5,5,3,5,3,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,4.818181818
R_byznyeGMxOn4VRb,3,Sam,0,0,5,5,6,3,5,5,5,5,5,5,5,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,5.090909091
R_byznyeGMxOn4VRb,3,Taylor,0,4,2,2,6,2,6,5,3,3,2,2,2,5,5,43,6,6.25,5,2,1,4,2.666666667,4.444444444,3,3.8,3.454545455
R_cBfQYLKae2IoXg9,3,Adrian,0,0,3,2,5,4,4,4,5,5,5,5,5,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.363636364
R_cBfQYLKae2IoXg9,3,Alex,0,0,3,3,4,5,3,3,5,4,3,3,3,3,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,3.363636364
R_cBfQYLKae2IoXg9,3,Blair,2,0,4,3,4,5,3,3,5,4,4,5,5,4,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4
R_cBfQYLKae2IoXg9,3,C.J.,2,0,6,6,4,4,4,4,5,4,5,5,4,4,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.636363636
R_cBfQYLKae2IoXg9,3,Cameron,3,0,2,2,4,4,4,4,4,5,4,4,5,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,3.909090909
R_cBfQYLKae2IoXg9,3,Chris,0,3,2,2,4,3,5,5,4,5,3,3,5,6,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4
R_cBfQYLKae2IoXg9,3,Jamie,0,3,5,5,4,5,3,3,5,4,5,5,4,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.363636364
R_cBfQYLKae2IoXg9,3,Jessie,2,0,2,1,3,4,4,4,3,3,3,4,5,4,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,3.272727273
R_cBfQYLKae2IoXg9,3,Jordan,0,3,5,5,4,4,4,4,5,3,4,5,4,4,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.272727273
R_cBfQYLKae2IoXg9,3,Pat,0,0,5,4,5,4,4,4,5,5,5,6,6,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.909090909
R_cBfQYLKae2IoXg9,3,Sam,0,0,5,4,6,3,5,4,6,6,6,6,6,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,5.363636364
R_cBfQYLKae2IoXg9,3,Taylor,0,4,3,2,5,3,5,5,4,5,4,4,4,5,3,30,5,3.75,5,,,2.25,3.222222222,2.555555556,3.625,4.5,4.181818182
R_cCFrCTQ0tu5zuol,3,Adrian,0,0,3,2,2,3,5,2,6,3,3,6,3,4,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,3.545454545
R_cCFrCTQ0tu5zuol,3,Alex,0,0,5,3,2,2,6,2,6,3,3,6,3,4,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,3.909090909
R_cCFrCTQ0tu5zuol,3,Blair,2,0,3,1,2,5,3,1,5,1,2,5,2,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,2.727272727
R_cCFrCTQ0tu5zuol,3,C.J.,2,0,2,2,1,6,2,1,5,2,2,3,1,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,2.363636364
R_cCFrCTQ0tu5zuol,3,Cameron,3,0,6,6,6,2,6,4,6,6,6,6,4,6,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,5.636363636
R_cCFrCTQ0tu5zuol,3,Chris,0,3,5,2,5,2,6,2,6,3,4,6,4,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,4.363636364
R_cCFrCTQ0tu5zuol,3,Jamie,0,3,3,2,5,2,6,2,6,5,2,6,4,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,4.181818182
R_cCFrCTQ0tu5zuol,3,Jessie,2,0,3,2,5,2,6,2,6,3,3,6,4,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,4.090909091
R_cCFrCTQ0tu5zuol,3,Jordan,0,3,5,2,3,5,3,3,5,2,3,5,2,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,3.454545455
R_cCFrCTQ0tu5zuol,3,Pat,0,0,3,2,3,3,5,2,6,3,3,6,3,5,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,3.727272727
R_cCFrCTQ0tu5zuol,3,Sam,0,0,5,3,2,2,6,3,6,5,5,6,4,6,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,4.636363636
R_cCFrCTQ0tu5zuol,3,Taylor,0,4,6,5,6,3,5,4,6,5,6,6,4,6,2,57,6,3.25,6,2,1,3.5,4.444444444,4.444444444,1.375,4.5,5.363636364
R_cFRM2PG18akVLDL,1,Adrian,0,2,4,3,5,4,4,3,6,6,6,6,5,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,4.727272727
R_cFRM2PG18akVLDL,1,Alex,0,3,5,3,6,5,3,3,5,5,5,5,5,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,4.454545455
R_cFRM2PG18akVLDL,1,Blair,0,0,3,2,4,4,4,3,5,3,3,3,2,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,3.272727273
R_cFRM2PG18akVLDL,1,C.J.,0,0,4,3,3,2,6,4,5,4,3,3,3,6,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,4
R_cFRM2PG18akVLDL,1,Cameron,0,0,6,6,6,2,6,6,6,6,6,6,6,6,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,6
R_cFRM2PG18akVLDL,1,Chris,2,0,3,2,4,4,4,3,5,4,4,4,4,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,3.727272727
R_cFRM2PG18akVLDL,1,Jamie,2,0,3,3,4,4,4,4,5,4,4,4,4,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,3.909090909
R_cFRM2PG18akVLDL,1,Jessie,0,0,6,6,6,2,6,5,6,6,6,6,6,6,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,5.909090909
R_cFRM2PG18akVLDL,1,Jordan,3,0,3,2,4,4,4,4,5,4,4,4,4,2,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,3.636363636
R_cFRM2PG18akVLDL,1,Pat,0,2,3,2,4,4,4,3,6,5,4,4,4,3,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,3.818181818
R_cFRM2PG18akVLDL,1,Sam,1,4,5,3,6,4,4,4,5,5,5,5,5,4,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,4.636363636
R_cFRM2PG18akVLDL,1,Taylor,4,0,5,5,5,3,5,6,6,6,6,6,6,5,4,24,4,2.5,6,4,1,3.375,3.777777778,4.111111111,2.5,3.8,5.545454545
R_ctEPpuorYjtCYux,1,Adrian,0,2,5,6,6,5,3,3,6,5,5,6,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,5
R_ctEPpuorYjtCYux,1,Alex,0,3,2,2,3,6,2,2,5,3,2,4,3,3,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,2.818181818
R_ctEPpuorYjtCYux,1,Blair,0,0,2,2,5,7,1,2,5,3,2,4,4,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,3.181818182
R_ctEPpuorYjtCYux,1,C.J.,0,0,2,2,5,6,2,2,6,5,2,6,4,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,3.727272727
R_ctEPpuorYjtCYux,1,Cameron,0,0,6,5,6,2,6,3,6,6,6,6,6,6,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,5.636363636
R_ctEPpuorYjtCYux,1,Chris,2,0,2,2,5,6,2,2,5,5,2,5,5,2,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,3.363636364
R_ctEPpuorYjtCYux,1,Jamie,2,0,3,3,5,6,2,2,5,6,3,5,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,4
R_ctEPpuorYjtCYux,1,Jessie,0,0,6,5,6,3,5,3,6,6,5,6,6,6,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,5.454545455
R_ctEPpuorYjtCYux,1,Jordan,3,0,3,2,5,6,2,2,6,5,4,6,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,4.090909091
R_ctEPpuorYjtCYux,1,Pat,0,2,5,3,6,6,2,2,5,5,3,5,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,4.181818182
R_ctEPpuorYjtCYux,1,Sam,1,4,6,6,6,5,3,3,6,5,6,5,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,5.090909091
R_ctEPpuorYjtCYux,1,Taylor,4,0,5,5,6,5,3,2,5,6,5,6,5,5,4,30,2,1.25,6,4,1,1.625,3.555555556,4,2.25,3.1,4.818181818
R_cVfuVuVrcViRQLb,1,Adrian,0,2,4,3,4,2,6,4,7,6,4,7,6,6,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,5.181818182
R_cVfuVuVrcViRQLb,1,Alex,0,3,3,1,3,6,2,1,6,4,3,4,7,3,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,3.363636364
R_cVfuVuVrcViRQLb,1,Blair,0,0,3,1,4,6,2,2,7,4,2,7,3,5,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,3.636363636
R_cVfuVuVrcViRQLb,1,C.J.,0,0,5,1,4,6,2,2,7,3,1,6,4,4,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,3.545454545
R_cVfuVuVrcViRQLb,1,Cameron,0,0,6,6,6,2,6,4,6,6,7,6,6,5,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,5.818181818
R_cVfuVuVrcViRQLb,1,Chris,2,0,4,1,4,6,2,2,5,4,4,4,4,3,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,3.363636364
R_cVfuVuVrcViRQLb,1,Jamie,2,0,5,4,4,3,5,3,6,5,5,6,5,4,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,4.727272727
R_cVfuVuVrcViRQLb,1,Jessie,0,0,7,7,7,2,6,7,7,7,7,7,6,6,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,6.727272727
R_cVfuVuVrcViRQLb,1,Jordan,3,0,5,3,5,2,6,5,6,6,5,7,5,4,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,5.181818182
R_cVfuVuVrcViRQLb,1,Pat,0,2,5,2,5,4,4,4,6,5,4,5,5,7,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,4.727272727
R_cVfuVuVrcViRQLb,1,Sam,1,4,6,6,6,5,3,5,7,6,6,6,6,7,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,5.818181818
R_cVfuVuVrcViRQLb,1,Taylor,4,0,5,5,5,3,5,6,5,6,4,4,5,3,3,24,2,4.5,7,2,1,3.75,4.555555556,4.666666667,3,3.6,4.818181818
R_dcDvvwBwNdUjs8J,1,Adrian,0,2,6,4,6,5,3,5,5,5,5,6,5,5,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,5
R_dcDvvwBwNdUjs8J,1,Alex,0,3,4,4,4,4,4,3,4,4,4,4,4,3,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,3.818181818
R_dcDvvwBwNdUjs8J,1,Blair,0,0,4,2,2,2,6,1,5,5,4,5,2,2,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,3.454545455
R_dcDvvwBwNdUjs8J,1,C.J.,0,0,4,3,4,4,4,4,5,5,5,5,5,5,3,40,6,4.5,7,2,1,3,4.333333333,3.222222222,2.875,3.2,4.454545455
